city,latitude,longitude,year,month,temp_mean_c,temp_min_c,temp_max_c,temp_range_c,precip_total_mm,precip_days,precip_max_day,humidity_mean,wind_mean_ms,solar_mean_mj
nairobi,-1.29,36.82,2011,1,20.94,19.69,23.04,3.35,17.25,17,3.17,55.38,3.66,24.61
nairobi,-1.29,36.82,2011,2,21.64,20.12,23.91,3.79,41.2,14,14.36,52.34,3.04,25.52
nairobi,-1.29,36.82,2011,3,21.5,19.71,22.79,3.08,66.52,23,13.85,60.97,3.18,24.3
nairobi,-1.29,36.82,2011,4,20.78,19.83,21.41,1.58,65.57,30,13.45,69.35,3.35,22.82
nairobi,-1.29,36.82,2011,5,20.32,19.07,21.34,2.27,41.85,29,4.99,69.39,2.74,18.89
nairobi,-1.29,36.82,2011,6,19.74,18.15,21.63,3.48,46.61,29,6.51,67.55,2.03,16.76
nairobi,-1.29,36.82,2011,7,19.06,17.78,19.91,2.13,20.38,23,2.79,62.35,2.07,19.73
nairobi,-1.29,36.82,2011,8,18.67,16.41,19.93,3.52,49.06,27,14.91,67.43,2.4,17.0
nairobi,-1.29,36.82,2011,9,20.23,18.35,22.3,3.95,22.62,27,1.96,62.16,3.0,19.84
nairobi,-1.29,36.82,2011,10,20.14,18.42,22.76,4.34,112.19,30,16.71,68.95,3.46,20.38
nairobi,-1.29,36.82,2011,11,19.54,17.61,20.96,3.35,126.9,30,15.32,76.45,2.68,19.07
nairobi,-1.29,36.82,2011,12,19.42,17.57,20.53,2.96,25.34,31,3.54,73.26,3.28,21.93
nairobi,-1.29,36.82,2012,1,20.82,18.15,22.55,4.4,5.06,10,1.91,52.18,3.7,25.56
nairobi,-1.29,36.82,2012,2,21.72,20.19,22.96,2.77,15.13,11,4.76,52.18,3.78,25.81
nairobi,-1.29,36.82,2012,3,22.15,19.51,23.69,4.18,15.84,13,3.78,53.12,3.39,25.84
nairobi,-1.29,36.82,2012,4,19.8,17.33,22.61,5.28,208.82,28,38.47,75.68,2.2,19.64
nairobi,-1.29,36.82,2012,5,18.16,16.96,18.97,2.01,125.11,31,20.21,82.76,2.07,19.24
nairobi,-1.29,36.82,2012,6,17.66,16.23,19.04,2.81,35.99,27,4.22,76.66,1.76,15.68
nairobi,-1.29,36.82,2012,7,18.16,16.9,19.52,2.62,16.82,29,2.86,69.04,1.98,16.38
nairobi,-1.29,36.82,2012,8,18.98,17.78,20.05,2.27,32.41,25,6.22,64.11,2.45,19.56
nairobi,-1.29,36.82,2012,9,20.65,18.52,22.43,3.91,13.65,25,2.64,56.08,2.99,22.89
nairobi,-1.29,36.82,2012,10,20.8,19.54,22.72,3.18,66.6,27,11.2,63.12,3.56,23.29
nairobi,-1.29,36.82,2012,11,20.55,18.82,21.67,2.85,75.85,29,12.01,70.87,3.37,21.63
nairobi,-1.29,36.82,2012,12,19.89,18.77,21.19,2.42,87.58,31,16.78,74.43,3.37,20.61
nairobi,-1.29,36.82,2013,1,20.33,18.74,21.98,3.24,34.19,18,8.49,68.56,3.2,23.4
nairobi,-1.29,36.82,2013,2,21.88,19.77,23.91,4.14,6.03,8,3.91,56.39,3.5,25.03
nairobi,-1.29,36.82,2013,3,21.87,19.17,24.13,4.96,86.75,26,15.39,65.34,3.48,22.94
nairobi,-1.29,36.82,2013,4,19.31,18.1,20.94,2.84,196.87,30,25.47,82.29,2.07,20.27
nairobi,-1.29,36.82,2013,5,18.67,17.22,20.28,3.06,30.52,30,4.12,74.81,2.38,19.85
nairobi,-1.29,36.82,2013,6,18.48,16.81,19.55,2.74,21.87,27,4.55,70.02,2.14,16.43
nairobi,-1.29,36.82,2013,7,18.66,16.85,19.56,2.71,25.05,24,6.02,63.26,2.3,18.83
nairobi,-1.29,36.82,2013,8,18.67,16.84,20.21,3.37,22.22,24,2.68,65.12,2.67,17.23
nairobi,-1.29,36.82,2013,9,20.35,18.22,21.86,3.64,36.03,24,5.6,60.51,2.74,21.5
nairobi,-1.29,36.82,2013,10,21.29,20.23,22.6,2.37,15.45,27,1.59,56.98,3.55,23.96
nairobi,-1.29,36.82,2013,11,20.25,18.85,22.35,3.5,71.34,30,10.86,70.99,3.53,20.36
nairobi,-1.29,36.82,2013,12,19.13,17.64,20.75,3.11,125.65,30,16.07,78.01,3.0,20.06
nairobi,-1.29,36.82,2014,1,20.64,19.29,22.34,3.05,6.49,11,1.88,61.51,3.53,25.38
nairobi,-1.29,36.82,2014,2,20.77,18.53,23.56,5.03,66.05,21,9.47,66.79,2.55,21.49
nairobi,-1.29,36.82,2014,3,20.67,19.15,21.93,2.78,83.77,27,20.72,69.98,3.25,23.87
nairobi,-1.29,36.82,2014,4,20.63,19.05,21.69,2.64,55.95,27,6.59,71.33,3.22,22.88
nairobi,-1.29,36.82,2014,5,19.82,18.38,20.92,2.54,44.55,29,5.76,71.09,2.63,18.43
nairobi,-1.29,36.82,2014,6,19.43,17.72,21.27,3.55,20.07,25,2.65,67.74,2.27,16.32
nairobi,-1.29,36.82,2014,7,19.16,16.98,21.1,4.12,16.22,18,2.19,63.73,2.33,16.75
nairobi,-1.29,36.82,2014,8,19.14,18.05,21.37,3.32,40.61,27,11.52,65.06,2.78,18.39
nairobi,-1.29,36.82,2014,9,19.76,17.14,21.95,4.81,21.25,21,4.08,62.31,3.01,21.06
nairobi,-1.29,36.82,2014,10,20.98,20.18,22.76,2.58,48.76,30,3.65,63.27,3.39,21.67
nairobi,-1.29,36.82,2014,11,20.37,18.95,21.51,2.56,74.76,29,9.11,72.35,3.53,20.66
nairobi,-1.29,36.82,2014,12,20.1,18.7,21.41,2.71,60.89,28,19.58,70.74,3.61,21.53
nairobi,-1.29,36.82,2015,1,21.52,19.56,23.88,4.32,7.15,6,3.49,48.05,3.27,24.67
nairobi,-1.29,36.82,2015,2,21.99,19.65,24.38,4.73,52.2,10,23.12,55.49,3.34,25.73
nairobi,-1.29,36.82,2015,3,21.65,19.57,22.74,3.17,25.23,17,6.18,56.09,4.07,25.03
nairobi,-1.29,36.82,2015,4,21.24,18.97,22.3,3.33,85.33,30,16.45,69.44,2.65,20.63
nairobi,-1.29,36.82,2015,5,19.88,18.71,20.96,2.25,37.35,30,6.1,72.37,2.41,18.62
nairobi,-1.29,36.82,2015,6,19.25,18.13,20.59,2.46,25.04,17,9.88,70.65,1.86,17.05
nairobi,-1.29,36.82,2015,7,19.33,18.07,20.66,2.59,11.41,21,1.88,63.9,2.79,18.16
nairobi,-1.29,36.82,2015,8,19.77,17.87,21.12,3.25,8.78,18,1.72,61.11,3.1,20.35
nairobi,-1.29,36.82,2015,9,21.06,18.74,23.13,4.39,4.85,11,0.93,54.98,3.41,23.96
nairobi,-1.29,36.82,2015,10,21.6,20.24,22.91,2.67,29.16,30,3.49,60.96,3.81,21.41
nairobi,-1.29,36.82,2015,11,20.7,19.33,21.83,2.5,87.46,30,6.91,73.79,3.34,20.03
nairobi,-1.29,36.82,2015,12,20.07,18.16,21.66,3.5,87.71,28,23.14,75.41,3.15,22.02
nairobi,-1.29,36.82,2016,1,20.52,19.54,21.53,1.99,68.58,22,14.56,72.36,2.84,21.14
nairobi,-1.29,36.82,2016,2,21.4,19.5,23.14,3.64,30.39,9,7.09,61.63,3.28,24.34
nairobi,-1.29,36.82,2016,3,23.24,19.98,25.4,5.42,27.19,22,8.46,58.14,3.62,25.29
nairobi,-1.29,36.82,2016,4,21.21,18.43,22.55,4.12,81.42,30,13.43,71.95,2.75,19.5
nairobi,-1.29,36.82,2016,5,19.86,18.66,21.44,2.78,41.91,24,9.01,70.17,2.25,17.72
nairobi,-1.29,36.82,2016,6,19.14,16.87,21.08,4.21,22.22,13,6.91,66.5,2.22,16.35
nairobi,-1.29,36.82,2016,7,19.02,16.27,21.23,4.96,3.88,15,0.67,59.7,2.31,18.21
nairobi,-1.29,36.82,2016,8,19.16,17.79,20.7,2.91,9.11,16,1.24,60.65,2.92,19.15
nairobi,-1.29,36.82,2016,9,20.1,18.08,21.68,3.6,10.01,19,2.25,58.74,3.24,22.22
nairobi,-1.29,36.82,2016,10,21.38,19.99,22.66,2.67,14.56,17,3.86,55.49,3.6,24.3
nairobi,-1.29,36.82,2016,11,20.11,18.8,22.3,3.5,95.62,30,15.64,71.91,3.56,19.67
nairobi,-1.29,36.82,2016,12,20.29,19.39,21.08,1.69,21.33,24,5.37,68.97,3.97,23.08
nairobi,-1.29,36.82,2017,1,21.55,20.04,23.13,3.09,5.63,11,1.68,51.22,3.86,25.45
nairobi,-1.29,36.82,2017,2,21.98,20.48,22.8,2.32,15.48,15,3.78,57.13,4.03,24.92
nairobi,-1.29,36.82,2017,3,23.14,21.46,24.13,2.67,13.54,20,1.61,53.75,3.66,25.29
nairobi,-1.29,36.82,2017,4,21.45,20.11,22.8,2.69,41.3,25,6.05,65.4,3.62,22.27
nairobi,-1.29,36.82,2017,5,19.5,18.53,20.35,1.82,88.19,26,35.59,73.93,2.7,18.79
nairobi,-1.29,36.82,2017,6,19.67,18.51,20.48,1.97,7.92,22,1.08,66.65,2.67,18.72
nairobi,-1.29,36.82,2017,7,19.34,18.08,20.38,2.3,16.54,25,2.32,63.43,2.37,18.57
nairobi,-1.29,36.82,2017,8,19.66,18.04,20.94,2.9,11.8,25,1.35,62.19,2.87,18.79
nairobi,-1.29,36.82,2017,9,20.34,18.1,21.97,3.87,15.64,23,2.2,60.3,3.02,20.9
nairobi,-1.29,36.82,2017,10,21.57,19.95,23.1,3.15,32.56,23,4.66,60.13,3.35,23.06
nairobi,-1.29,36.82,2017,11,20.0,18.81,20.86,2.05,68.0,29,7.9,73.97,3.75,19.82
nairobi,-1.29,36.82,2017,12,20.85,19.42,22.33,2.91,11.92,13,2.34,61.76,4.08,23.85
nairobi,-1.29,36.82,2018,1,21.99,20.05,23.29,3.24,7.58,9,2.79,49.82,2.8,22.51
nairobi,-1.29,36.82,2018,2,22.27,21.06,24.28,3.22,6.57,8,4.07,52.49,4.02,26.28
nairobi,-1.29,36.82,2018,3,19.4,18.37,21.49,3.12,200.73,28,27.81,79.53,2.33,19.44
nairobi,-1.29,36.82,2018,4,18.83,17.58,20.19,2.61,209.74,30,37.14,82.37,2.41,18.84
nairobi,-1.29,36.82,2018,5,17.89,15.56,19.17,3.61,90.29,28,19.15,83.99,2.09,18.37
nairobi,-1.29,36.82,2018,6,17.68,16.52,18.97,2.45,26.12,25,4.7,78.57,1.92,15.56
nairobi,-1.29,36.82,2018,7,17.52,16.81,18.95,2.14,13.41,23,2.09,71.4,2.44,15.45
nairobi,-1.29,36.82,2018,8,18.84,17.36,20.45,3.09,15.74,24,3.15,63.7,2.82,18.38
nairobi,-1.29,36.82,2018,9,20.47,18.52,21.71,3.19,9.03,20,1.21,58.8,3.69,23.1
nairobi,-1.29,36.82,2018,10,20.78,18.46,22.42,3.96,33.44,26,4.65,62.93,3.82,21.43
nairobi,-1.29,36.82,2018,11,21.0,20.2,22.21,2.01,42.26,26,9.34,67.84,3.99,22.25
nairobi,-1.29,36.82,2018,12,20.07,18.37,21.06,2.69,87.05,26,12.29,74.07,3.44,20.94
nairobi,-1.29,36.82,2019,1,20.91,19.28,22.88,3.6,20.78,15,7.96,63.71,3.78,23.71
nairobi,-1.29,36.82,2019,2,22.45,21.51,23.76,2.25,5.03,12,0.91,55.11,4.17,25.86
nairobi,-1.29,36.82,2019,3,23.56,22.33,25.24,2.91,8.86,12,1.7,48.54,3.64,26.5
nairobi,-1.29,36.82,2019,4,22.85,21.28,24.04,2.76,35.42,23,13.43,61.63,3.33,23.15
nairobi,-1.29,36.82,2019,5,20.09,18.57,22.25,3.68,47.56,30,11.03,70.94,2.98,19.14
nairobi,-1.29,36.82,2019,6,19.03,17.45,20.47,3.02,55.2,28,10.97,73.82,1.75,15.19
nairobi,-1.29,36.82,2019,7,19.6,18.39,20.64,2.25,15.2,23,4.11,62.33,2.52,18.65
nairobi,-1.29,36.82,2019,8,20.03,18.66,21.42,2.76,12.14,24,1.62,61.09,2.8,19.94
nairobi,-1.29,36.82,2019,9,20.98,19.17,22.28,3.11,12.5,20,2.17,58.38,3.22,22.01
nairobi,-1.29,36.82,2019,10,20.09,18.88,21.89,3.01,137.19,31,26.11,71.04,3.73,20.56
nairobi,-1.29,36.82,2019,11,19.99,18.65,20.89,2.24,83.67,30,7.77,76.43,3.18,20.67
nairobi,-1.29,36.82,2019,12,19.77,18.95,20.98,2.03,97.36,29,13.99,80.37,2.89,19.87
nairobi,-1.29,36.82,2020,1,20.13,19.15,22.18,3.03,89.34,28,13.62,75.8,2.96,20.91
nairobi,-1.29,36.82,2020,2,20.73,18.99,22.8,3.81,35.95,22,9.54,72.07,3.26,23.7
nairobi,-1.29,36.82,2020,3,21.15,18.55,22.42,3.87,106.77,29,13.12,74.08,2.56,22.25
nairobi,-1.29,36.82,2020,4,19.98,17.72,21.89,4.17,213.89,29,31.77,79.48,2.59,20.09
nairobi,-1.29,36.82,2020,5,18.67,17.3,19.95,2.65,32.07,27,5.32,79.65,2.16,19.89
nairobi,-1.29,36.82,2020,6,18.51,17.18,19.86,2.68,48.83,25,10.64,73.69,2.01,17.53
nairobi,-1.29,36.82,2020,7,18.19,15.26,20.06,4.8,10.48,21,2.15,68.55,2.34,16.4
nairobi,-1.29,36.82,2020,8,19.89,18.39,21.21,2.82,13.49,24,1.71,61.26,2.82,19.23
nairobi,-1.29,36.82,2020,9,20.19,17.43,22.24,4.81,39.89,28,8.37,61.87,2.98,20.9
nairobi,-1.29,36.82,2020,10,21.33,18.94,22.93,3.99,71.6,27,20.81,59.18,3.51,21.22
nairobi,-1.29,36.82,2020,11,20.2,19.33,21.33,2.0,84.11,30,11.43,74.3,3.65,20.5
nairobi,-1.29,36.82,2020,12,19.98,18.36,20.95,2.59,40.94,20,9.26,69.92,3.57,23.2
nairobi,-1.29,36.82,2021,1,20.56,17.33,21.74,4.41,18.97,18,4.15,63.18,3.57,22.15
nairobi,-1.29,36.82,2021,2,21.04,19.09,22.93,3.84,42.53,13,11.21,61.64,3.01,22.0
nairobi,-1.29,36.82,2021,3,21.96,21.07,22.89,1.82,18.5,18,3.06,56.77,3.99,25.19
nairobi,-1.29,36.82,2021,4,20.86,19.84,21.56,1.72,79.24,30,20.94,70.57,3.02,21.2
nairobi,-1.29,36.82,2021,5,19.2,17.39,21.94,4.55,87.24,30,19.03,75.53,2.1,18.32
nairobi,-1.29,36.82,2021,6,18.83,17.8,19.93,2.13,3.87,12,0.72,68.55,2.43,16.64
nairobi,-1.29,36.82,2021,7,18.35,16.82,19.76,2.94,15.91,27,2.32,65.36,2.43,15.8
nairobi,-1.29,36.82,2021,8,19.32,17.56,21.98,4.42,13.87,21,1.72,60.87,2.72,18.91
nairobi,-1.29,36.82,2021,9,20.53,18.86,22.78,3.92,7.9,24,0.76,59.29,3.35,20.36
nairobi,-1.29,36.82,2021,10,21.65,20.45,22.56,2.11,17.59,22,3.36,57.32,3.53,22.09
nairobi,-1.29,36.82,2021,11,21.54,19.85,22.61,2.76,37.83,25,9.89,63.03,3.66,22.29
nairobi,-1.29,36.82,2021,12,19.67,18.64,20.71,2.07,87.4,30,12.84,76.34,4.07,20.22
nairobi,-1.29,36.82,2022,1,20.11,18.68,21.35,2.67,30.13,16,13.86,65.35,3.26,23.06
nairobi,-1.29,36.82,2022,2,21.65,19.53,23.5,3.97,34.06,18,10.46,60.29,2.98,22.76
nairobi,-1.29,36.82,2022,3,22.86,20.92,24.75,3.83,18.67,19,5.72,52.98,3.75,25.73
nairobi,-1.29,36.82,2022,4,21.35,19.52,22.79,3.27,48.86,24,8.58,64.68,3.3,21.08
nairobi,-1.29,36.82,2022,5,20.55,18.01,22.21,4.2,26.48,25,4.95,66.49,2.72,19.78
nairobi,-1.29,36.82,2022,6,19.31,17.41,21.24,3.83,8.81,18,0.98,62.31,2.62,16.83
nairobi,-1.29,36.82,2022,7,18.47,17.17,19.56,2.39,19.45,26,4.24,64.92,2.79,15.99
nairobi,-1.29,36.82,2022,8,18.76,17.29,21.08,3.79,15.48,26,1.97,63.83,2.81,17.17
nairobi,-1.29,36.82,2022,9,19.45,17.47,21.04,3.57,28.08,26,6.22,64.7,3.14,21.41
nairobi,-1.29,36.82,2022,10,21.12,19.87,22.84,2.97,8.75,15,4.82,54.85,3.58,24.2
nairobi,-1.29,36.82,2022,11,20.19,18.79,21.51,2.72,61.77,29,13.26,69.99,3.79,19.27
nairobi,-1.29,36.82,2022,12,20.3,19.48,21.3,1.82,33.39,26,5.89,69.02,3.74,21.2
nairobi,-1.29,36.82,2023,1,20.55,18.75,22.06,3.31,15.66,14,3.45,59.41,3.94,24.83
nairobi,-1.29,36.82,2023,2,22.5,21.82,23.21,1.39,9.24,5,7.2,49.39,3.79,26.44
nairobi,-1.29,36.82,2023,3,21.84,19.32,23.52,4.2,41.84,21,10.29,60.19,3.47,23.13
nairobi,-1.29,36.82,2023,4,20.14,18.42,21.89,3.47,107.49,30,21.1,75.72,3.27,19.84
nairobi,-1.29,36.82,2023,5,20.04,18.5,21.42,2.92,22.4,30,2.94,71.7,2.76,19.75
nairobi,-1.29,36.82,2023,6,19.73,18.13,20.98,2.85,19.95,26,4.25,68.56,2.36,17.39
nairobi,-1.29,36.82,2023,7,19.53,17.76,21.78,4.02,6.93,22,0.82,64.25,2.71,16.74
nairobi,-1.29,36.82,2023,8,19.84,18.08,21.35,3.27,12.25,25,1.23,63.29,3.14,19.02
nairobi,-1.29,36.82,2023,9,21.66,20.49,22.69,2.2,14.77,28,2.29,59.86,3.22,21.65
nairobi,-1.29,36.82,2023,10,21.7,20.34,23.21,2.87,45.07,27,8.29,61.51,3.96,22.35
nairobi,-1.29,36.82,2023,11,19.45,18.06,20.83,2.77,158.06,30,23.41,80.22,3.47,18.67
nairobi,-1.29,36.82,2023,12,20.18,18.53,21.38,2.85,28.54,24,3.6,76.69,3.63,22.04
nairobi,-1.29,36.82,2024,1,20.14,19.17,21.26,2.09,79.37,28,19.92,74.03,2.61,19.74
nairobi,-1.29,36.82,2024,2,21.84,20.1,24.02,3.92,21.21,21,4.85,67.01,3.39,24.03
nairobi,-1.29,36.82,2024,3,22.34,20.69,24.32,3.63,85.38,28,27.43,67.55,3.67,24.47
nairobi,-1.29,36.82,2024,4,19.71,18.44,20.65,2.21,199.42,30,51.65,82.9,2.06,19.4
nairobi,-1.29,36.82,2024,5,19.47,18.22,20.31,2.09,62.68,28,13.34,81.09,1.72,18.59
nairobi,-1.29,36.82,2024,6,19.05,16.95,20.61,3.66,17.27,21,4.48,69.72,1.86,18.31
nairobi,-1.29,36.82,2024,7,19.32,18.12,20.64,2.52,32.19,27,5.8,68.03,1.99,16.5
nairobi,-1.29,36.82,2024,8,20.25,18.69,21.52,2.83,8.84,23,1.07,60.61,2.77,18.35
nairobi,-1.29,36.82,2024,9,21.47,19.44,22.74,3.3,11.07,26,1.99,56.72,3.24,21.61
nairobi,-1.29,36.82,2024,10,22.23,20.82,23.74,2.92,10.71,17,2.25,55.74,3.45,22.37
nairobi,-1.29,36.82,2024,11,21.27,20.06,23.24,3.18,99.57,28,17.53,70.91,3.4,19.75
nairobi,-1.29,36.82,2024,12,20.47,19.62,21.73,2.11,47.71,23,14.87,71.77,3.41,22.27
nakuru,-0.3,36.07,2010,1,15.41,13.81,16.68,2.87,108.63,23,24.31,73.22,1.95,22.25
nakuru,-0.3,36.07,2010,2,16.72,15.09,17.76,2.67,126.52,27,24.94,73.73,2.03,21.06
nakuru,-0.3,36.07,2010,3,16.32,15.42,17.14,1.72,181.78,31,23.87,80.22,2.17,21.32
nakuru,-0.3,36.07,2010,4,16.23,15.4,17.07,1.67,160.68,30,13.52,82.25,2.43,21.0
nakuru,-0.3,36.07,2010,5,15.36,14.02,16.41,2.39,155.06,31,17.71,83.97,2.26,19.26
nakuru,-0.3,36.07,2010,6,14.64,13.63,15.52,1.89,60.24,30,4.38,82.78,1.67,18.4
nakuru,-0.3,36.07,2010,7,13.8,12.44,15.25,2.81,69.64,25,8.55,80.88,1.66,16.64
nakuru,-0.3,36.07,2010,8,14.21,12.93,15.3,2.37,104.26,28,14.48,80.02,1.79,17.31
nakuru,-0.3,36.07,2010,9,14.64,12.91,16.03,3.12,142.33,29,21.02,78.53,1.84,21.05
nakuru,-0.3,36.07,2010,10,15.22,14.0,15.93,1.93,128.37,27,15.71,80.3,1.88,19.91
nakuru,-0.3,36.07,2010,11,15.35,14.19,16.25,2.06,96.36,30,12.18,81.54,2.22,19.05
nakuru,-0.3,36.07,2010,12,15.3,14.16,16.54,2.38,57.35,21,9.47,73.97,1.84,21.93
nakuru,-0.3,36.07,2011,1,16.01,14.41,18.03,3.62,20.56,20,3.14,64.58,1.93,23.55
nakuru,-0.3,36.07,2011,2,16.74,15.6,18.43,2.83,41.37,14,16.56,58.26,2.01,25.03
nakuru,-0.3,36.07,2011,3,17.31,15.0,18.68,3.68,122.06,23,23.97,66.14,1.95,23.19
nakuru,-0.3,36.07,2011,4,16.76,14.69,18.09,3.4,85.73,30,10.15,73.43,2.71,22.63
nakuru,-0.3,36.07,2011,5,15.69,14.51,16.4,1.89,119.26,31,18.43,79.08,2.18,20.51
nakuru,-0.3,36.07,2011,6,15.08,13.51,16.28,2.77,111.02,30,10.81,81.52,1.36,17.5
nakuru,-0.3,36.07,2011,7,14.67,13.42,16.38,2.96,73.16,31,6.81,77.52,1.46,18.92
nakuru,-0.3,36.07,2011,8,14.25,13.17,15.55,2.38,144.98,31,24.76,81.43,1.55,16.98
nakuru,-0.3,36.07,2011,9,15.07,13.42,16.39,2.97,92.38,30,9.23,78.86,1.69,19.81
nakuru,-0.3,36.07,2011,10,15.4,14.06,17.19,3.13,148.16,31,13.46,79.12,2.35,20.03
nakuru,-0.3,36.07,2011,11,15.21,14.33,16.09,1.76,221.16,30,23.5,83.04,1.64,17.36
nakuru,-0.3,36.07,2011,12,15.07,13.76,16.37,2.61,49.03,31,18.82,78.03,1.68,20.71
nakuru,-0.3,36.07,2012,1,15.17,12.78,16.51,3.73,5.9,9,2.0,62.01,1.99,25.92
nakuru,-0.3,36.07,2012,2,16.38,14.43,17.72,3.29,16.6,11,4.45,61.12,2.4,24.96
nakuru,-0.3,36.07,2012,3,17.61,15.03,19.15,4.12,14.4,11,3.12,57.58,2.34,24.95
nakuru,-0.3,36.07,2012,4,15.92,14.08,18.44,4.36,262.88,30,26.7,80.11,1.58,18.82
nakuru,-0.3,36.07,2012,5,14.94,13.92,15.97,2.05,218.96,31,19.64,84.45,2.0,19.35
nakuru,-0.3,36.07,2012,6,14.11,12.77,15.37,2.6,116.73,30,18.88,84.27,1.61,17.45
nakuru,-0.3,36.07,2012,7,13.91,12.26,15.23,2.97,64.15,31,7.39,84.57,1.4,15.71
nakuru,-0.3,36.07,2012,8,13.94,12.6,15.13,2.53,110.41,31,18.62,81.58,1.74,18.71
nakuru,-0.3,36.07,2012,9,14.6,13.71,15.75,2.04,84.56,30,8.09,78.33,1.85,21.64
nakuru,-0.3,36.07,2012,10,15.31,14.33,16.31,1.98,136.57,31,16.19,79.25,2.26,21.33
nakuru,-0.3,36.07,2012,11,15.61,14.3,16.61,2.31,123.83,30,27.84,80.71,2.12,19.95
nakuru,-0.3,36.07,2012,12,15.38,14.01,16.42,2.41,109.35,30,15.05,81.24,2.02,18.77
nakuru,-0.3,36.07,2013,1,15.88,14.33,17.84,3.51,44.7,20,8.29,74.28,2.01,22.35
nakuru,-0.3,36.07,2013,2,16.84,14.6,18.61,4.01,5.6,8,3.36,63.81,2.17,24.9
nakuru,-0.3,36.07,2013,3,17.4,14.58,19.34,4.76,114.95,25,17.76,71.75,2.22,22.26
nakuru,-0.3,36.07,2013,4,15.69,14.82,16.79,1.97,302.57,30,35.56,85.26,1.69,19.36
nakuru,-0.3,36.07,2013,5,14.82,14.0,15.64,1.64,73.26,31,10.73,81.15,2.29,21.32
nakuru,-0.3,36.07,2013,6,14.18,12.96,15.42,2.46,78.36,30,10.98,83.67,1.56,17.29
nakuru,-0.3,36.07,2013,7,13.82,12.63,15.19,2.56,95.12,30,10.33,80.32,1.49,18.64
nakuru,-0.3,36.07,2013,8,13.99,12.57,15.75,3.18,75.85,31,7.4,81.63,1.67,17.58
nakuru,-0.3,36.07,2013,9,15.06,13.64,16.35,2.71,124.18,28,25.82,77.71,1.57,20.68
nakuru,-0.3,36.07,2013,10,15.46,14.42,16.59,2.17,40.32,27,4.23,73.66,2.33,22.95
nakuru,-0.3,36.07,2013,11,15.55,14.18,16.84,2.66,108.61,30,12.26,80.12,2.25,18.44
nakuru,-0.3,36.07,2013,12,15.23,13.92,16.37,2.45,134.94,31,17.89,80.28,1.72,18.39
nakuru,-0.3,36.07,2014,1,16.43,14.97,17.45,2.48,10.72,16,2.51,65.99,1.82,24.14
nakuru,-0.3,36.07,2014,2,16.58,15.34,18.37,3.03,74.71,21,12.42,70.82,1.91,21.22
nakuru,-0.3,36.07,2014,3,17.06,14.86,18.99,4.13,95.99,29,30.27,71.02,2.23,23.12
nakuru,-0.3,36.07,2014,4,16.62,15.41,17.79,2.38,81.24,28,8.02,75.69,2.49,22.17
nakuru,-0.3,36.07,2014,5,15.77,14.32,16.51,2.19,89.06,31,13.94,77.49,2.42,20.15
nakuru,-0.3,36.07,2014,6,15.33,13.75,16.96,3.21,56.19,29,6.05,78.46,1.64,18.49
nakuru,-0.3,36.07,2014,7,15.03,13.44,16.51,3.07,59.34,29,7.11,76.97,1.6,17.41
nakuru,-0.3,36.07,2014,8,14.64,13.58,15.86,2.28,101.85,31,19.71,77.99,1.72,18.35
nakuru,-0.3,36.07,2014,9,15.27,13.32,17.5,4.18,61.27,26,13.18,73.04,1.97,21.91
nakuru,-0.3,36.07,2014,10,16.13,14.71,17.63,2.92,100.87,31,9.17,74.7,2.29,20.9
nakuru,-0.3,36.07,2014,11,15.92,14.92,16.61,1.69,119.32,30,17.59,79.29,2.31,19.0
nakuru,-0.3,36.07,2014,12,16.03,14.03,17.6,3.57,63.89,30,10.74,73.69,1.97,20.67
nakuru,-0.3,36.07,2015,1,16.73,14.86,18.17,3.31,12.66,10,4.4,52.65,1.87,24.66
nakuru,-0.3,36.07,2015,2,18.01,15.8,18.96,3.16,28.78,13,14.46,57.39,2.09,24.86
nakuru,-0.3,36.07,2015,3,17.39,16.0,18.72,2.72,76.86,18,12.29,60.77,2.92,24.75
nakuru,-0.3,36.07,2015,4,16.34,14.43,17.85,3.42,290.88,29,42.05,80.13,1.82,20.16
nakuru,-0.3,36.07,2015,5,15.44,14.16,16.22,2.06,172.7,31,28.72,83.85,2.22,19.46
nakuru,-0.3,36.07,2015,6,15.11,13.72,16.24,2.52,82.01,30,19.06,83.24,1.35,17.74
nakuru,-0.3,36.07,2015,7,14.67,13.33,15.78,2.45,50.06,25,7.2,79.64,1.93,19.58
nakuru,-0.3,36.07,2015,8,15.1,13.4,16.56,3.16,31.13,28,5.33,74.67,1.97,21.41
nakuru,-0.3,36.07,2015,9,15.77,13.09,17.65,4.56,43.61,30,5.44,70.33,2.05,22.4
nakuru,-0.3,36.07,2015,10,16.38,15.67,17.44,1.77,129.97,31,13.02,76.21,2.48,20.21
nakuru,-0.3,36.07,2015,11,15.79,14.75,16.91,2.16,293.0,30,30.51,84.0,1.97,17.39
nakuru,-0.3,36.07,2015,12,15.59,14.27,16.8,2.53,194.35,28,56.79,82.44,1.74,19.87
nakuru,-0.3,36.07,2016,1,15.96,15.15,16.57,1.42,105.95,28,14.86,80.49,1.74,20.05
nakuru,-0.3,36.07,2016,2,16.26,15.2,17.32,2.12,22.61,12,4.55,71.12,2.06,24.05
nakuru,-0.3,36.07,2016,3,17.53,15.68,19.56,3.88,60.6,25,14.18,72.73,2.11,24.75
nakuru,-0.3,36.07,2016,4,16.75,15.01,17.86,2.85,272.65,30,29.03,81.78,1.95,19.5
